"SKU","Title","Product ID","Variant ID","Specifications","Images"
"3933","Sky - Oatmeal Brushed Weave","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYXF0BRS2BRHYRA5A46","SKU: 3933
Material: Woven fabric
Fabric SKU: FAB0081
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3933-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3933-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3933-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3933-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3933-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3933-11.jpg"
"3932","Sky - Dove Linen","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYXTMT9CSRWGX6GB659","SKU: 3932
Material: Light gray linen
Fabric SKU: FAB0063
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3932-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3932-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3932-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3932-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3932-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3932-11.jpg"
"3931","Sky - Coffee Brushed Weave","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYXY6CT4XXCZWTK214Z","SKU: 3931
Material: Brushed woven fabric
Fabric SKU: FAB0058
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3931-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3931-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3931-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3931-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3931-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3931-11.jpg"
"3934","Sky - Old Gold Velvet","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYY1FJV6MPVR4DGQ925","SKU: 3934
Material: Lustrous velvet
Fabric SKU: FAB0083
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3934-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3934-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3934-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3934-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3934-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3934-11.jpg"
"3937","Sky - Spruce Luxe Velvet","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYY1XMYAY4T736AT3HN","SKU: 3937
Material: Lustrous velvet
Fabric SKU: FAB0093
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3937-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3937-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3937-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3937-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3937-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3937-11.jpg"
"3936","Sky - Soft Gray Brushed Weave","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYYAK6TKJPBBMZQNM3G","SKU: 3936
Material: Brushed woven fabric
Fabric SKU: FAB0091
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3936-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3936-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3936-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3936-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3936-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3936-11.jpg"
"3938","Sky - Tan Vegan Leather","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYYNTH58M15443SVE89","SKU: 3938
Material: Vegan leather
Fabric SKU: FAB0094
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3938-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3938-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3938-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3938-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3938-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3938-11.jpg"
"3935","Sky - Prussian Blue Luxe Velvet","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYYSNKYR6X0W8W8ACC9","SKU: 3935
Material: Lustrous velvet
Fabric SKU: FAB0085
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/3935-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3935-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3935-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3935-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3935-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/3935-11.jpg"
"2156","Sky - White Linen","prod_01JQ0KWZXMJS1WA97003PJ46TN","variant_01JQ0KWZYYV41VG6RT7HR2QAWY","SKU: 2156
Material: White linen
Fabric SKU: FAB0113
Seat Depth: 63 cm
Seat Width: 80 cm
Seat Height: 48 cm
Armrest Height: 62 cm
Product Weight: 45 kg
Seat Thickness: 15 cm
Frame Construction: Naturally rot-resistant Merbau wood; no chemical treatment
Product Dimensions: W120 cm x H102 cm x D80 cm
Cushion Information: Seat cushions made from feather-wrapped mixed density foam core fill; Back cushions/pillows made from 30/70 feather-polyfiber blend with feather-wrapped core fill; Covers are removable
Packaging Dimensions: 124 cm x 106 cm x 84 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2156-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2156-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2156-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2156-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2156-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2156-11.jpg"
"2123","Tor - Tor - Tor Round Coffee Table, White Concrete","prod_01JQ0KX11GY1S1CN34W7DDWRW6","variant_01JQ0KX127PGMC4C3Q4DSBEWDQ","SKU: 2123
Material: Lightweight fiber concrete mixed with magnesium oxide
Weight Limit: 104 kg
Product Weight: 17 kg
Leg Information: Protective fabric on the underside, ideal for all types of floor surfaces
Material Details: Crafted by hand, meaning no two tables will be alike. Each table bears its own characteristics, with variations in the surface, slightly visible mold lines, small holes or subtle unevenness on the edges, showing that all steps in creating the product involve hands. In the final stages, the table is hand-painted, rendering it a unique piece where the expression varies.
Frame Construction: Hollowed core
Product Dimensions: W60 cm x D60 cm x H31 cm
Packaging Dimensions: 72 cm x 72 cm x 42 cm
Assembly Requirements: None required, it comes fully assembled
Indoor or Outdoor Use: Indoor only
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2123-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2123-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2123-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2123-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2123-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2123-11.jpg"
"2158","Ariana - Ariana - Ariana Lounge Chair, White Boucle","prod_01JQ0KX229HB729QBXHJ3VYDV1","variant_01JQ0KX23BH6P6YSG2KC6N21MP","SKU: 2158
Material: White boucle
Fabric SKU: FAB0023
Seat Depth: 63 cm
Seat Width: 62 cm
Seat Height: 47 cm
Weight Limit: 150 kg
Product Weight: 22 kg
Seat Thickness: 22 cm
Material Details: 80% polyester and 20% acrylic boucle
Frame Construction: Solid wood
Product Dimensions: W63 cm x D98 cm x H69 cm
Packaging Dimensions: 101 cm x 68 cm x 73 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2158-2_386b930e-132f-42fa-b843-18ce114f3fd2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2158-1_355ecd9e-12ec-4ef6-879d-6b5ff700d7a7.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2158-3_78989dd7-fe1e-426f-a5ce-86f6f2fe4e95.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2158-4_fe5faaff-0880-4a57-a6cf-0a27851a8310.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2158-10_b6bbe1af-caaa-4f07-aabb-1d54e84a12eb.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2158-11_1e73c13a-c73f-49ec-8ded-3cff56f24d3f.jpg"
"2138","Florence - Tan Premium Leather","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX965HN26BGN4DC7KKXJ2","SKU: 2138
Material: Premium Italian full grain aniline leather
Max Load: 363 kg
Fabric SKU: FAB0021
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Material Details: Leather is 1-1.2mm full grain from Bolzano, Italy with a smooth, honed finish and saddle brown color
Frame Construction: Cushions are supported with a spring base and wooden frame
Product Dimensions: W64 cm x D64 cm x H47 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2138-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2138-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2138-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2138-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2138-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2138-11.jpg"
"2137","Florence - Indigo Blue Wool","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX965KQKQZDCY6QPX1ZC6","SKU: 2137
Material: Danish cashmere wool
Max Load: 363 kg
Fabric SKU: FAB0132
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Frame Construction: Cushions are supported with a spring base and wooden frame
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2137-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2137-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2137-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2137-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2137-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2137-11.jpg"
"2139","Florence - Dark Gray Wool","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX965RJ2PVK7N07XYGZN2","SKU: 2139
Material: Danish cashmere wool
Max Load: 363 kg
Fabric SKU: FAB0005
Seat Depth: 53 cm
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Frame Construction: Cushions are supported with a spring base and wooden frame
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2139-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2139-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2139-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2139-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2139-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2139-11.jpg"
"2140","Florence - Light Gray Wool","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX965WAHPT4FJMW4EZB0P","SKU: 2140
Material: Danish cashmere wool
Max Load: 363 kg
Fabric SKU: FAB0003
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Frame Construction: Cushions are supported with a spring base and wooden frame
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2140-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2140-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2140-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2140-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2140-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2140-11.jpg"
"2136","Florence - Midnight Black Premium Leather","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX965XP227FTNF1PKXVJ0","SKU: 2136
Material: Midnight black premium leather
Max Load: 363 kg
Fabric SKU: FAB0022
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Frame Construction: Cushions are supported with a spring base and wooden frame
Product Dimensions: W64 cm x D64 cm x H47 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/2136-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2136-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2136-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2136-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2136-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/2136-11.jpg"
"5871","Florence - Beige Gray Vegan Leather","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX9663AWVY74YXMX9GP45","SKU: 5871
Material: Vegan microfiber leather
Fabric SKU: FAB0044
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5871-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5871-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5871-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5871-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5871-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5871-11.jpg"
"5874","Florence - Vintage Black Vegan Leather","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX966G054QWJQ49ZZE3QE","SKU: 5874
Material: Vegan leather
Fabric SKU: FAB0120
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5874-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5874-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5874-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5874-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5874-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5874-11.jpg"
"5873","Florence - Snow White Wool","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX966HS4R6NB7JGBEMVMF","SKU: 5873
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5873-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5873-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5873-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5873-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5873-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5873-11.jpg"
"5872","Florence - Burgundy Luxe Velvet","prod_01JQ0KX94Y2MNYWB43HG1R6NW4","variant_01JQ0KX966VX0X4D3JSRDSXNQA","SKU: 5872
Material: Luxe velvet
Fabric SKU: FAB0051
Base Material: Polished #304 grade stainless steel
Product Weight: 10 kg
Product Dimensions: H47 cm x W64 cm x D64 cm
Cushion Information: Multi-layer medium density foam
Packaging Dimensions: 67 cm x 67 cm x 50 cm
Assembly Requirements: None required, it comes fully assembled
No. of Shipping Cartons: 1","https://cdn.shopify.com/s/files/1/2589/1828/files/5872-1.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5872-2.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5872-3.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5872-4.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5872-10.jpg
https://cdn.shopify.com/s/files/1/2589/1828/files/5872-11.jpg"
